10398,0,2,1004,1016,1022,"0,0,1,0,0",6,1,4,4,5,,1003,,"1,2,2"
10399,0,2,1016,1017,1019,"0,0,1,0,0",5,1,5,4,6,1003,1002+1005,,"1,1,4"
10400,0,2,1005,1025,1014,"0,0,0,1,1",5,1,6,3,5,1001,1002/1003,1002,"1,1,1"
10403,0,1,1024,1010,1003,"0,0,0,1,1",7,1,3,3,6,1005,,,"1,1,2"
10405,0,2,1024,1015,1012,"0,0,0,1,1",5,1,3,6,8,1005,1002,1001,"1,1,1"
10406,0,2,1014,1008,1019,"0,0,0,0,3",6,1,5,4,2,1002,,,"1,1,4"
10408,0,2,1008,1012,1015,"0,1,0,0,1",5,0,5,4,8,,1001,1002,"1,1,1"
10413,0,1,1002,1011,1007,"0,1,0,0,1",7,0,3,6,2,,1006,1002,"1,1,3"
10414,0,1,1004,1002,1004,"0,1,0,0,1",9,0,1,5,2,,,,"2,2,3"
10416,0,2,1016,1018,1006,"0,0,0,1,1",7,1,4,1,7,1003,,,"1,1,5"
10417,0,2,1007,1014,1024,"0,0,0,0,3",5,1,5,6,2,1002,1002,1005,"1,1,1"
10422,0,1,1006,1018,1007,"0,0,1,0,0",8,1,3,2,4,,,1002,"1,1,5"
10424,0,1,1011,1021,1012,"0,0,0,1,1",6,1,2,6,7,1006,1002,1001,"1,1,2"
10425,0,2,1006,1017,1002,"0,1,0,0,1",7,0,3,5,4,,1002+1005,,"1,1,3"
10426,0,1,1008,1007,1003,"0,1,0,0,1",7,0,5,2,4,,1002,,"1,1,2"
10428,0,2,1001,1016,1017,"0,1,0,0,1",6,0,5,3,6,,1003,1002+1005,"1,1,5"
10429,0,2,1013,1007,1006,"0,1,0,0,1",6,0,6,2,5,1003/1004,1002,,"1,1,1"
10430,0,2,1005,1007,1013,"0,1,0,0,1",6,0,6,1,7,1001,1002,1003/1004,"1,1,1"
10431,0,1,1023,1005,1010,"0,0,0,1,1",7,1,4,0,9,,1001,,"1,1,2"
10433,0,2,1004,1016,1026,"0,0,1,0,0",5,1,6,2,7,,1003,1002/1003,"1,1,2"
10435,0,1,1021,1003,1002,"0,0,0,1,1",8,1,4,1,3,1002,,,"2,2,3"
10436,0,2,1015,1027,1008,"0,0,0,0,3",4,1,6,6,3,1002,1006,,"1,1,1"
10437,0,2,1011,1013,1026,"0,0,0,0,3",4,1,7,4,4,1006,1003/1004,1002/1003,"1,1,1"
10441,0,2,1012,1014,1002,"0,1,0,0,1",6,0,4,5,5,1001,1002,,"1,1,3"
10443,0,2,1005,1026,1016,"0,0,0,1,1",5,1,6,0,11,1001,1002/1003,1003,"1,1,1"
10446,0,1,1002,1022,1004,"0,0,0,1,1",8,1,2,5,1,,,,"2,2,3"
10448,0,2,1001,1026,1011,"0,0,1,0,0",7,1,3,4,4,,1002/1003,1006,"1,1,5"
10452,0,2,1010,1014,1006,"0,1,0,0,1",6,0,5,3,6,,1002,,"1,1,1"
10453,0,2,1026,1009,1005,"0,0,0,1,1",6,1,5,0,10,1002/1003,1002,1001,"1,1,1"
10455,0,2,1002,1015,1003,"0,1,0,0,1",7,0,5,2,4,,1002,,"1,2,3"
10456,0,2,1015,1006,1021,"0,0,1,0,0",6,1,5,2,6,1002,,1002,"1,1,2"
10458,0,2,1015,1027,1015,"0,0,0,0,3",3,1,7,6,4,1002,1006,1002,"1,1,1"
10459,0,2,1010,1026,1001,"0,0,1,0,0",7,1,5,0,6,,1002/1003,,"1,1,5"
10462,0,2,1004,1021,1015,"0,0,0,1,1",6,1,5,3,4,,1002,1002,"1,2,2"
10463,0,2,1016,1007,1002,"0,1,0,0,1",6,0,6,2,5,1003,1002,,"1,1,3"
10464,0,2,1022,1015,1017,"0,0,0,0,3",4,1,6,6,3,,1002,1002+1005,"1,1,2"
10465,0,2,1020,1008,1014,"0,0,0,1,1",6,1,5,3,4,,,1002,"1,1,3"
10466,0,2,1017,1002,1026,"0,0,0,0,3",5,1,6,4,3,1002+1005,,1002/1003,"1,1,3"
10467,0,2,1027,1015,1011,"0,0,0,1,1",4,1,4,9,3,1006,1002,1006,"1,1,1"
10468,0,2,1026,1013,1010,"0,0,0,0,3",4,1,9,0,6,1002/1003,1003/1004,,"1,1,1"
10470,0,2,1014,1008,1024,"0,0,0,0,3",5,1,5,6,2,1002,,1005,"1,1,1"
10472,0,1,1018,1003,1008,"0,0,0,1,1",8,1,4,1,3,,,,"1,2,5"
10476,0,2,1014,1006,1027,"0,0,0,1,1",5,1,4,7,3,1002,,1006,"1,1,1"
10478,0,2,1002,1025,1011,"0,0,0,0,3",6,1,4,6,1,,1002/1003,1006,"1,1,3"
10479,0,2,1023,1013,1004,"0,0,0,0,3",6,1,6,2,3,,1003/1004,,"1,2,2"
10480,0,1,1007,1004,1007,"0,1,0,0,1",7,0,4,4,3,1002,,1002,"1,1,2"
10481,0,2,1016,1018,1005,"0,0,0,1,1",7,1,4,0,9,1003,,1001,"1,1,5"
10483,0,2,1009,1010,1015,"0,1,0,0,1",5,0,7,1,8,1002,,1002,"1,1,1"
10484,0,2,1016,1008,1004,"0,1,0,0,1",6,0,5,3,6,1003,,,"1,1,2"
10485,0,2,1026,1006,1003,"0,0,0,1,1",7,1,4,1,7,1002/1003,,,"1,1,2"
10486,0,2,1019,1015,1002,"0,0,0,1,1",7,1,4,3,3,,1002,,"1,3,4"
10487,0,1,1004,1022,1011,"0,0,1,0,0",7,1,1,8,2,,,1006,"1,2,2"
10488,0,2,1014,1011,1003,"0,1,0,0,1",6,0,4,6,3,1002,1006,,"1,1,2"
10489,0,2,1016,1015,1006,"0,1,0,0,1",5,0,6,2,9,1003,1002,,"1,1,1"
10490,0,2,1013,1016,1024,"0,0,0,1,1",4,1,7,3,6,1003/1004,1003,1005,"1,1,1"
10491,0,2,1001,1016,1027,"0,0,1,0,0",6,1,4,4,5,,1003,1006,"1,1,5"
10494,0,2,1017,1008,1020,"0,0,1,0,0",6,1,4,4,5,1002+1005,,,"1,1,3"
10495,0,1,1004,1018,1006,"0,0,0,1,1",9,1,1,3,4,,,,"1,2,5"
10496,0,2,1027,1013,1009,"0,0,0,0,3",4,1,7,4,4,1006,1003/1004,1002,"1,1,1"
10497,0,2,1009,1015,1022,"0,0,0,1,1",5,1,6,3,5,1002,1002,,"1,1,2"
10499,0,2,1003,1014,1009,"0,1,0,0,1",6,0,6,2,5,,1002,1002,"1,1,2"
10501,0,2,1004,1025,1002,"0,0,0,0,3",7,1,4,4,1,,1002/1003,,"1,2,3"
10503,0,2,1012,1015,1016,"0,1,0,0,1",4,0,6,3,11,1001,1002,1003,"1,1,1"
10505,0,2,1001,1018,1014,"0,0,0,0,3",8,1,4,2,1,,,1002,"1,5,5"
10507,0,2,1008,1014,1019,"0,0,0,0,3",6,1,5,4,2,,1002,,"1,1,4"
10509,0,2,1012,1014,1023,"0,0,1,0,0",5,1,5,4,6,1001,1002,,"1,1,2"
10512,0,2,1013,1003,1004,"0,1,0,0,1",7,0,5,2,4,1003/1004,,,"1,2,2"
10513,0,2,1013,1010,1023,"0,0,0,0,3",5,1,8,0,5,1003/1004,,,"1,1,2"
10514,0,2,1002,1012,1026,"0,0,0,1,1",6,1,4,3,7,,1001,1002/1003,"1,1,3"
10515,0,2,1009,1025,1017,"0,0,0,0,3",4,1,7,4,4,1002,1002/1003,1002+1005,"1,1,1"
10516,0,2,1026,1012,1008,"0,0,1,0,0",5,1,5,3,8,1002/1003,1001,,"1,1,1"
10517,0,2,1016,1002,1002,"0,1,0,0,1",7,0,5,2,4,1003,,,"1,3,3"
10518,0,2,1009,1010,1014,"0,1,0,0,1",5,0,7,2,6,1002,,1002,"1,1,1"
10519,0,1,1011,1010,1023,"0,0,1,0,0",6,1,4,4,5,1006,,,"1,1,2"
10520,0,2,1026,1017,1002,"0,0,0,0,3",5,1,6,4,3,1002/1003,1002+1005,,"1,1,3"
10521,0,1,1008,1008,1011,"0,1,0,0,1",6,0,4,6,3,,,1006,"1,1,1"
10522,0,2,1007,1017,1026,"0,0,0,0,3",4,1,7,4,4,1002,1002+1005,1002/1003,"1,1,1"
10523,0,1,1011,1008,1011,"0,1,0,0,1",6,0,2,9,3,1006,,1006,"1,1,1"
10524,0,2,1027,1009,1006,"0,0,0,1,1",6,1,3,5,6,1006,1002,,"1,1,1"
10526,0,2,1008,1015,1010,"0,1,0,0,1",5,0,7,2,6,,1002,,"1,1,1"
10528,0,2,1014,1024,1002,"0,0,0,0,3",6,1,4,6,1,1002,1005,,"1,1,3"
10530,0,1,1018,1004,1010,"0,0,1,0,0",8,1,3,2,4,,,,"1,2,5"
10531,0,2,1001,1014,1020,"0,0,1,0,0",8,1,3,2,4,,1002,,"1,3,5"
10533,0,1,1021,1008,1002,"0,0,0,0,3",7,1,5,2,2,1002,,,"1,2,3"
10537,0,2,1019,1010,1015,"0,0,1,0,0",6,1,5,2,6,,,1002,"1,1,4"
10538,0,2,1014,1003,1010,"0,1,0,0,1",6,0,6,2,5,1002,,,"1,1,2"
10541,0,1,1009,1010,1022,"0,0,1,0,0",6,1,5,2,6,1002,,,"1,1,2"
10542,0,2,1008,1015,1021,"0,0,0,0,3",5,1,7,2,4,,1002,1002,"1,1,2"
10543,0,2,1001,1025,1004,"0,0,0,1,1",8,1,3,3,2,,1002/1003,,"1,2,5"
10544,0,2,1017,1008,1024,"0,0,0,1,1",5,1,4,7,3,1002+1005,,1005,"1,1,1"
10547,0,2,1010,1016,1025,"0,0,0,1,1",4,1,8,1,7,,1003,1002/1003,"1,1,1"
10548,0,2,1008,1015,1026,"0,0,0,0,3",4,1,8,2,5,,1002,1002/1003,"1,1,1"
10549,0,2,1003,1013,1005,"0,1,0,0,1",7,0,5,0,8,,1003/1004,1001,"1,1,2"
10551,0,1,1009,1023,1003,"0,0,1,0,0",7,1,5,0,6,1002,,,"1,2,2"
10553,0,2,1006,1026,1016,"0,0,0,1,1",5,1,6,1,9,,1002/1003,1003,"1,1,1"
10554,0,2,1016,1010,1014,"0,1,0,0,1",4,0,8,2,7,1003,,1002,"1,1,1"
10555,0,2,1021,1013,1009,"0,0,0,0,3",5,1,8,0,5,1002,1003/1004,1002,"1,1,2"
10556,0,1,1008,1008,1010,"0,1,0,0,1",6,0,6,2,5,,,,"1,1,1"
10557,0,2,1025,1008,1010,"0,0,0,0,3",5,1,7,2,4,1002/1003,,,"1,1,1"
10559,0,1,1018,1008,1012,"0,0,0,1,1",7,1,3,3,6,,,1001,"1,1,5"
10560,0,2,1017,1017,1001,"0,1,0,0,1",6,0,4,6,3,1002+1005,1002+1005,,"1,1,5"
10561,0,2,1014,1006,1015,"0,1,0,0,1",5,0,6,4,5,1002,,1002,"1,1,1"
10562,0,2,1015,1011,1012,"0,1,0,0,1",5,0,3,7,8,1002,1006,1001,"1,1,1"
10567,0,1,1011,1008,1024,"0,0,1,0,0",6,1,2,8,3,1006,,1005,"1,1,1"
10568,0,2,1010,1008,1025,"0,0,0,0,3",5,1,7,2,4,,,1002/1003,"1,1,1"
10570,0,2,1011,1014,1012,"0,1,0,0,1",5,0,3,8,6,1006,1002,1001,"1,1,1"
10571,0,1,1019,1007,1012,"0,0,0,1,1",7,1,2,4,7,,1002,1001,"1,1,4"
10574,0,2,1017,1004,1022,"0,0,0,1,1",6,1,3,7,2,1002+1005,,,"1,2,2"
10575,0,2,1024,1002,1013,"0,0,0,0,3",6,1,5,4,2,1005,,1003/1004,"1,1,3"
10578,0,2,1016,1013,1024,"0,0,0,1,1",4,1,7,3,6,1003,1003/1004,1005,"1,1,1"
10585,0,2,1016,1021,1005,"0,0,0,1,1",6,1,5,0,10,1003,1002,1001,"1,1,2"
10586,0,2,1006,1007,1016,"0,1,0,0,1",6,0,5,2,8,,1002,1003,"1,1,1"
10587,0,2,1013,1011,1026,"0,0,0,0,3",4,1,7,4,4,1003/1004,1006,1002/1003,"1,1,1"
10589,0,2,1009,1017,1002,"0,1,0,0,1",6,0,5,4,4,1002,1002+1005,,"1,1,3"
10592,0,2,1017,1007,1023,"0,0,0,0,3",5,1,6,4,3,1002+1005,1002,,"1,1,2"
10595,0,2,1008,1008,1016,"0,1,0,0,1",5,0,7,2,6,,,1003,"1,1,1"
10596,0,1,1004,1003,1023,"0,0,1,0,0",8,1,3,2,4,,,,"2,2,2"
10601,0,2,1013,1020,1011,"0,0,1,0,0",6,1,4,4,5,1003/1004,,1006,"1,1,3"
10602,0,2,1027,1007,1007,"0,0,0,0,3",5,1,5,6,2,1006,1002,1002,"1,1,1"
10603,0,2,1017,1007,1006,"0,1,0,0,1",6,0,4,5,5,1002+1005,1002,,"1,1,1"
10604,0,1,1006,1022,1003,"0,0,0,1,1",8,1,2,3,5,,,,"1,2,2"
10607,0,2,1015,1024,1014,"0,0,0,0,3",4,1,6,6,3,1002,1005,1002,"1,1,1"
10609,0,2,1006,1022,1013,"0,0,0,1,1",6,1,5,3,4,,,1003/1004,"1,1,2"
10610,0,2,1009,1016,1027,"0,0,1,0,0",4,1,6,4,7,1002,1003,1006,"1,1,1"
10612,0,1,1008,1011,1024,"0,0,1,0,0",6,1,2,8,3,,1006,1005,"1,1,1"
10613,0,2,1003,1013,1006,"0,1,0,0,1",7,0,5,1,6,,1003/1004,,"1,1,2"
10614,0,1,1023,1008,1004,"0,0,0,1,1",7,1,4,3,3,,,,"1,2,2"
10616,0,2,1008,1012,1027,"0,0,0,0,3",5,1,3,7,6,,1001,1006,"1,1,1"
10618,0,2,1017,1007,1024,"0,0,0,1,1",5,1,4,7,3,1002+1005,1002,1005,"1,1,1"
10619,0,1,1002,1002,1023,"0,0,0,0,3",8,1,4,2,1,,,,"2,3,3"
10621,0,1,1005,1022,1010,"0,0,0,1,1",7,1,3,2,8,1001,,,"1,1,2"
10623,0,1,1005,1021,1009,"0,0,0,1,1",7,1,4,0,9,1001,1002,1002,"1,1,2"
10624,0,2,1026,1006,1016,"0,0,0,1,1",5,1,6,1,9,1002/1003,,1003,"1,1,1"
10626,0,2,1021,1009,1016,"0,0,1,0,0",5,1,7,0,8,1002,1002,1003,"1,1,2"
10628,0,3,1001,1021,1004,"0,0,1,0,0",9,1,2,2,3,,1002,,"2,2,5"
10629,0,2,1011,1017,1019,"0,0,1,0,0",6,1,2,8,3,1006,1002+1005,,"1,1,4"
10632,0,2,1026,1006,1009,"0,0,0,1,1",6,1,5,1,8,1002/1003,,1002,"1,1,1"
10633,0,2,1016,1009,1018,"0,0,1,0,0",6,1,6,0,7,1003,1002,,"1,1,5"
10634,0,2,1014,1006,1019,"0,0,1,0,0",7,1,3,4,4,1002,,,"1,1,4"
10635,0,2,1004,1026,1007,"0,0,0,1,1",6,1,5,3,4,,1002/1003,1002,"1,1,2"
10636,0,2,1022,1012,1014,"0,0,1,0,0",5,1,4,6,5,,1001,1002,"1,1,2"
10638,0,2,1027,1005,1008,"0,0,1,0,0",6,1,3,5,6,1006,1001,,"1,1,1"
10639,0,2,1014,1008,1012,"0,1,0,0,1",5,0,5,5,6,1002,,1001,"1,1,1"
10641,0,2,1027,1015,1006,"0,0,1,0,0",5,1,4,6,5,1006,1002,,"1,1,1"
10642,0,3,1007,1008,1001,"0,1,0,0,1",8,0,4,2,3,1002,,,"1,1,5"
10643,0,2,1021,1010,1017,"0,0,0,1,1",5,1,6,3,5,1002,,1002+1005,"1,1,2"
10644,0,2,1013,1013,1012,"0,1,0,0,1",4,0,8,2,7,1003/1004,1003/1004,1001,"1,1,1"
10648,0,2,1010,1026,1010,"0,0,1,0,0",5,1,7,0,8,,1002/1003,,"1,1,1"
10653,0,2,1020,1010,1017,"0,0,1,0,0",6,1,4,3,7,,,1002+1005,"1,1,3"
10654,0,2,1013,1012,1007,"0,1,0,0,1",5,0,6,3,7,1003/1004,1001,1002,"1,1,1"
10657,0,2,1023,1016,1005,"0,0,0,1,1",6,1,5,0,10,,1003,1001,"1,1,2"
10658,0,1,1002,1019,1006,"0,0,0,1,1",9,1,1,3,4,,,,"1,3,4"
10660,0,1,1006,1007,1003,"0,1,0,0,1",8,0,3,2,6,,1002,,"1,1,2"
10661,0,2,1009,1025,1006,"0,0,1,0,0",6,1,5,2,6,1002,1002/1003,,"1,1,1"
10662,0,2,1005,1002,1014,"0,1,0,0,1",7,0,4,3,5,1001,,1002,"1,1,3"
10663,0,2,1017,1017,1011,"0,1,0,0,1",4,0,4,10,3,1002+1005,1002+1005,1006,"1,1,1"
10665,0,2,1006,1009,1013,"0,1,0,0,1",6,0,6,1,7,,1002,1003/1004,"1,1,1"
10666,0,1,1020,1008,1009,"0,0,0,1,1",7,1,4,1,7,,,1002,"1,1,3"
10667,0,1,1002,1007,1020,"0,0,1,0,0",8,1,3,2,4,,1002,,"1,3,3"
10670,0,2,1003,1016,1025,"0,0,0,1,1",5,1,7,1,6,,1003,1002/1003,"1,1,2"
10671,0,2,1006,1009,1015,"0,1,0,0,1",6,0,5,2,8,,1002,1002,"1,1,1"
10672,0,2,1013,1015,1024,"0,0,0,0,3",4,1,7,4,4,1003/1004,1002,1005,"1,1,1"
10674,0,2,1019,1017,1001,"0,0,1,0,0",8,1,2,4,3,,1002+1005,,"1,4,5"
10677,0,2,1014,1024,1004,"0,0,0,1,1",6,1,3,7,2,1002,1005,,"1,1,2"
10678,0,2,1001,1025,1007,"0,0,0,0,3",7,1,5,2,2,,1002/1003,1002,"1,1,5"
10679,0,1,1021,1007,1008,"0,0,0,0,3",6,1,6,2,3,1002,1002,,"1,1,2"
10681,0,2,1010,1002,1017,"0,1,0,0,1",6,0,5,4,4,,,1002+1005,"1,1,3"
10682,0,2,1012,1022,1015,"0,0,0,1,1",5,1,4,5,7,1001,,1002,"1,1,2"
10683,0,2,1002,1017,1026,"0,0,0,0,3",5,1,6,4,3,,1002+1005,1002/1003,"1,1,3"
10684,0,1,1018,1007,1012,"0,0,0,1,1",7,1,3,3,6,,1002,1001,"1,1,5"
10686,0,1,1002,1019,1003,"0,0,1,0,0",9,1,2,2,3,,,,"2,3,4"
10689,0,1,1018,1006,1009,"0,0,0,1,1",8,1,3,1,6,,,1002,"1,1,5"
10692,0,3,1021,1009,1001,"0,0,1,0,0",8,1,4,0,5,1002,1002,,"1,2,5"
10693,0,3,1010,1023,1001,"0,0,1,0,0",8,1,4,0,5,,,,"1,2,5"
10695,0,2,1015,1017,1020,"0,0,1,0,0",5,1,5,4,6,1002,1002+1005,,"1,1,3"
10696,0,2,1021,1013,1012,"0,0,1,0,0",5,1,6,2,7,1002,1003/1004,1001,"1,1,2"
10698,0,2,1025,1011,1017,"0,0,0,0,3",4,1,5,8,2,1002/1003,1006,1002+1005,"1,1,1"
10699,0,2,1018,1017,1002,"0,0,0,0,3",7,1,4,4,1,,1002+1005,,"1,3,5"
10700,0,2,1006,1003,1026,"0,0,0,1,1",7,1,4,1,7,,,1002/1003,"1,1,2"
10701,0,1,1008,1007,1009,"0,1,0,0,1",6,0,6,2,5,,1002,1002,"1,1,1"
10702,0,2,1012,1027,1015,"0,0,0,1,1",4,1,4,7,7,1001,1006,1002,"1,1,1"
10703,0,2,1007,1027,1002,"0,0,0,0,3",6,1,4,6,1,1002,1006,,"1,1,3"
10704,0,1,1003,1022,1010,"0,0,1,0,0",7,1,4,2,5,,,,"1,2,2"
10706,0,2,1016,1023,1005,"0,0,0,1,1",6,1,5,0,10,1003,,1001,"1,1,2"
10707,0,1,1008,1007,1021,"0,0,0,0,3",6,1,6,2,3,,1002,1002,"1,1,2"
10714,0,1,1004,1010,1007,"0,1,0,0,1",7,0,4,3,5,,,1002,"1,1,2"
10715,0,2,1001,1010,1013,"0,1,0,0,1",7,0,6,0,5,,,1003/1004,"1,1,5"
10718,0,2,1012,1017,1017,"0,1,0,0,1",4,0,4,8,7,1001,1002+1005,1002+1005,"1,1,1"
10721,0,2,1014,1006,1011,"0,1,0,0,1",6,0,3,7,4,1002,,1006,"1,1,1"
10722,0,2,1007,1006,1026,"0,0,1,0,0",6,1,5,2,6,1002,,1002/1003,"1,1,1"
10724,0,2,1007,1015,1021,"0,0,0,0,3",5,1,7,2,4,1002,1002,1002,"1,1,2"
10725,0,2,1005,1026,1008,"0,0,1,0,0",6,1,5,1,8,1001,1002/1003,,"1,1,1"
10726,0,2,1009,1008,1015,"0,1,0,0,1",5,0,7,2,6,1002,,1002,"1,1,1"
10728,0,2,1015,1022,1012,"0,0,0,1,1",5,1,4,5,7,1002,,1001,"1,1,2"
10729,0,1,1011,1023,1004,"0,0,1,0,0",7,1,2,6,3,1006,,,"1,2,2"
10731,0,2,1015,1022,1002,"0,0,0,0,3",6,1,5,4,2,1002,,,"1,2,3"
10732,0,1,1018,1010,1005,"0,0,0,1,1",8,1,3,0,8,,,1001,"1,1,5"
10735,0,2,1026,1017,1004,"0,0,0,1,1",5,1,5,5,4,1002/1003,1002+1005,,"1,1,2"
10737,0,1,1002,1002,1019,"0,0,0,1,1",9,1,2,3,1,,,,"3,3,4"
10738,0,2,1011,1014,1019,"0,0,0,1,1",6,1,3,7,2,1006,1002,,"1,1,4"
10739,0,2,1005,1023,1016,"0,0,0,1,1",6,1,5,0,10,1001,,1003,"1,1,2"
10742,0,2,1001,1015,1004,"0,1,0,0,1",8,0,3,3,4,,1002,,"1,2,5"
10747,0,2,1008,1017,1010,"0,1,0,0,1",5,0,6,4,5,,1002+1005,,"1,1,1"
10748,0,2,1016,1026,1002,"0,0,0,1,1",5,1,7,1,6,1003,1002/1003,,"1,1,3"
10750,0,2,1014,1013,1005,"0,1,0,0,1",5,0,7,2,6,1002,1003/1004,1001,"1,1,1"
10751,0,2,1006,1014,1002,"0,1,0,0,1",7,0,4,4,3,,1002,,"1,1,3"
10752,0,1,1011,1010,1022,"0,0,1,0,0",6,1,3,6,4,1006,,,"1,1,2"
10753,0,2,1027,1004,1013,"0,0,0,0,3",5,1,5,6,2,1006,,1003/1004,"1,1,2"
10760,0,2,1007,1025,1010,"0,0,0,0,3",5,1,7,2,4,1002,1002/1003,,"1,1,1"
10761,0,2,1009,1025,1004,"0,0,0,1,1",6,1,5,3,4,1002,1002/1003,,"1,1,2"
10768,0,2,1007,1012,1013,"0,1,0,0,1",5,0,6,3,7,1002,1001,1003/1004,"1,1,1"
10769,0,1,1004,1010,1010,"0,1,0,0,1",7,0,4,2,7,,,,"1,1,2"
10770,0,2,1010,1015,1006,"0,1,0,0,1",6,0,5,2,8,,1002,,"1,1,1"
10771,0,1,1023,1008,1006,"0,0,1,0,0",7,1,4,2,5,,,,"1,1,2"
10772,0,2,1019,1002,1016,"0,0,1,0,0",7,1,4,2,5,,,1003,"1,3,4"
10773,0,2,1016,1003,1009,"0,1,0,0,1",6,0,6,0,9,1003,,1002,"1,1,2"
10774,0,2,1027,1016,1002,"0,0,0,1,1",5,1,5,5,4,1006,1003,,"1,1,3"
10775,0,1,1003,1009,1023,"0,0,1,0,0",7,1,5,0,6,,1002,,"1,2,2"
10777,0,2,1002,1017,1005,"0,1,0,0,1",7,0,3,4,6,,1002+1005,1001,"1,1,3"
10778,0,2,1027,1006,1008,"0,0,1,0,0",6,1,3,6,4,1006,,,"1,1,1"
10779,0,2,1013,1017,1012,"0,1,0,0,1",4,0,6,5,7,1003/1004,1002+1005,1001,"1,1,1"
10780,0,1,1023,1003,1003,"0,0,1,0,0",8,1,4,0,5,,,,"2,2,2"
10782,0,2,1006,1013,1002,"0,1,0,0,1",7,0,5,2,4,,1003/1004,,"1,1,3"
10783,0,2,1022,1015,1007,"0,0,0,0,3",5,1,6,4,3,,1002,1002,"1,1,2"
10784,0,2,1015,1014,1006,"0,1,0,0,1",5,0,6,4,5,1002,1002,,"1,1,1"
10785,0,2,1002,1012,1016,"0,1,0,0,1",6,0,4,3,9,,1001,1003,"1,1,3"
10786,0,2,1011,1013,1009,"0,1,0,0,1",5,0,6,4,5,1006,1003/1004,1002,"1,1,1"
10787,0,2,1013,1016,1016,"0,1,0,0,1",3,0,10,0,9,1003/1004,1003,1003,"1,1,1"
10788,0,2,1018,1005,1015,"0,0,0,1,1",7,1,4,1,7,,1001,1002,"1,1,5"
10789,0,2,1026,1011,1005,"0,0,0,1,1",6,1,3,4,8,1002/1003,1006,1001,"1,1,1"
10791,0,2,1003,1026,1001,"0,0,1,0,0",8,1,4,0,5,,1002/1003,,"1,2,5"
10794,0,2,1026,1012,1016,"0,0,0,1,1",4,1,6,2,11,1002/1003,1001,1003,"1,1,1"
10795,0,2,1005,1017,1027,"0,0,0,0,3",5,1,3,7,6,1001,1002+1005,1006,"1,1,1"
10796,0,2,1005,1027,1007,"0,0,1,0,0",6,1,3,5,6,1001,1006,1002,"1,1,1"
10797,0,2,1002,1017,1003,"0,1,0,0,1",7,0,4,4,3,,1002+1005,,"1,2,3"
10798,0,2,1017,1025,1009,"0,0,0,0,3",4,1,7,4,4,1002+1005,1002/1003,1002,"1,1,1"
10800,0,2,1024,1008,1014,"0,0,0,0,3",5,1,5,6,2,1005,,1002,"1,1,1"
10801,0,2,1021,1009,1014,"0,0,0,0,3",5,1,7,2,4,1002,1002,1002,"1,1,2"
10802,0,2,1016,1002,1022,"0,0,0,1,1",6,1,5,3,4,1003,,,"1,2,3"
10804,0,1,1007,1006,1008,"0,1,0,0,1",7,0,4,3,5,1002,,,"1,1,1"
10805,0,2,1004,1015,1027,"0,0,0,1,1",5,1,4,7,3,,1002,1006,"1,1,2"
10806,0,1,1002,1007,1005,"0,1,0,0,1",8,0,3,2,6,,1002,1001,"1,1,3"
10807,0,1,1007,1024,1010,"0,0,1,0,0",6,1,4,4,5,1002,1005,,"1,1,1"
10810,0,1,1004,1002,1012,"0,1,0,0,1",8,0,1,5,6,,,1001,"1,2,3"
10811,0,3,1001,1007,1012,"0,1,0,0,1",8,0,2,3,7,,1002,1001,"1,1,5"
10812,0,2,1024,1013,1017,"0,0,0,0,3",4,1,6,6,3,1005,1003/1004,1002+1005,"1,1,1"
10814,0,1,1021,1003,1008,"0,0,0,1,1",7,1,5,1,4,1002,,,"1,2,2"
10817,0,2,1016,1023,1001,"0,0,1,0,0",7,1,5,0,6,1003,,,"1,2,5"
10818,0,2,1001,1017,1012,"0,1,0,0,1",7,0,2,5,7,,1002+1005,1001,"1,1,5"
10819,0,1,1022,1009,1005,"0,0,0,1,1",7,1,3,2,8,,1002,1001,"1,1,2"
10821,0,2,1002,1002,1016,"0,1,0,0,1",7,0,5,2,4,,,1003,"1,3,3"
10822,0,2,1006,1015,1027,"0,0,1,0,0",5,1,4,6,5,,1002,1006,"1,1,1"
10823,0,2,1002,1014,1012,"0,1,0,0,1",6,0,4,5,5,,1002,1001,"1,1,3"
10824,0,2,1004,1025,1017,"0,0,0,0,3",5,1,5,6,2,,1002/1003,1002+1005,"1,1,2"
10825,0,2,1027,1001,1009,"0,0,1,0,0",7,1,3,4,4,1006,,1002,"1,1,5"
10826,0,1,1010,1022,1009,"0,0,1,0,0",6,1,5,2,6,,,1002,"1,1,2"
10827,0,2,1013,1012,1026,"0,0,1,0,0",4,1,7,2,8,1003/1004,1001,1002/1003,"1,1,1"
10828,0,1,1019,1003,1008,"0,0,1,0,0",8,1,3,2,4,,,,"1,2,4"
10829,0,1,1007,1004,1024,"0,0,1,0,0",7,1,2,6,3,1002,,1005,"1,1,2"
10830,0,2,1018,1004,1017,"0,0,0,1,1",7,1,3,5,2,,,1002+1005,"1,2,5"
10831,0,2,1014,1016,1011,"0,1,0,0,1",4,0,6,6,5,1002,1003,1006,"1,1,1"
10832,0,2,1014,1021,1004,"0,0,0,0,3",6,1,5,4,2,1002,1002,,"1,2,2"
10833,0,2,1007,1015,1005,"0,1,0,0,1",6,0,5,2,8,1002,1002,1001,"1,1,1"
10835,0,2,1014,1023,1006,"0,0,0,1,1",6,1,5,3,4,1002,,,"1,1,2"
